applicant_id,age,gender,marital_status,education_level,employment_type,years_employed,annual_income,monthly_income,income_stability_score,has_co_signer,num_dependents,credit_score,credit_history_length_years,num_open_accounts,num_credit_inquiries_6m,debt_to_income_ratio,previous_defaults,bankruptcy_history,loan_amount,loan_term_months,loan_purpose,interest_rate,has_collateral,loan_to_value_ratio,savings_balance,checking_balance,investment_portfolio_value,monthly_expenses,has_direct_deposit,application_date,application_channel,relationship_tenure_years,defaulted
APP_00000936,53,Male,Married,Bachelor,Full-time,2,108798.0,9066.5,9,No,1,735.0,11,4,5,68.17,1,Yes,31991.0,60,Personal,8.86,No,15.91,1652.27,7414.36,65706.56,4440.92,Yes,2023-01-27,Online,6,Yes
APP_00000937,35,Male,Married,High School,Full-time,2,61609.0,5134.08,9,No,0,684.0,17,12,1,7.37,0,No,12965.0,60,Home,2.95,Yes,49.88,2893.49,3602.02,4798.83,3142.5,Yes,2023-07-02,Online,1,No
APP_00000938,31,Female,Single,Master,Full-time,1,62579.0,5214.92,3,No,1,643.0,6,4,3,5.16,2,No,18369.0,72,Car,5.36,Yes,65.61,26984.43,535.35,61477.6,3951.64,Yes,2023-05-19,Online,1,Yes
APP_00000939,45,Male,Married,Bachelor,Full-time,1,139734.0,11644.5,4,No,1,726.0,3,11,4,42.23,0,No,40999.0,36,Home,8.94,No,9.3,5520.96,3356.29,18192.59,4922.79,Yes,2023-11-17,Online,12,No
APP_00000940,44,Male,Single,Bachelor,Part-time,3,53096.0,4424.67,6,No,2,590.0,11,12,3,55.56,0,No,26174.0,12,Debt Consolidation,6.74,Yes,19.39,7877.74,12755.1,21070.96,2388.75,No,2023-03-24,Online,6,No
APP_00000941,34,Female,Married,High School,Self-employed,0,95791.0,7982.58,9,No,4,740.0,18,8,4,33.34,0,No,15894.0,48,Debt Consolidation,6.8,Yes,77.8,40309.82,1176.92,14208.98,5115.49,Yes,2023-12-16,Branch,6,No
APP_00000942,21,Male,Single,PhD,Full-time,5,89644.0,7470.33,7,No,5,721.0,5,6,1,11.24,1,Yes,13599.0,240,Car,11.53,No,88.94,11596.35,1287.48,5549.07,4233.06,Yes,2023-12-09,Branch,10,Yes
APP_00000943,32,Male,Divorced,Master,Full-time,4,44371.0,3697.58,5,No,1,689.0,2,3,2,20.66,0,No,16163.0,24,Business,6.22,No,78.36,5300.02,597.52,28397.19,1813.59,Yes,2023-06-30,Branch,2,No
APP_00000944,27,Male,Divorced,Bachelor,Full-time,2,31560.0,2630.0,8,No,2,674.0,40,5,1,13.68,0,No,14074.0,36,Car,4.59,No,67.8,12313.68,5362.24,14496.41,1463.64,Yes,2023-07-06,Online,0,No
APP_00000945,70,Male,Single,Master,Retired,1,33616.0,2801.33,4,No,1,643.0,10,6,1,2.92,0,No,32688.0,60,Car,7.98,Yes,32.83,6500.83,2155.2,14220.26,2476.67,Yes,2023-04-22,Online,4,No
APP_00000946,35,Male,Single,Bachelor,Full-time,0,90279.0,7523.25,7,No,0,799.0,30,6,2,31.98,0,No,16252.0,60,Car,5.73,No,33.24,3635.81,7391.99,44532.63,5565.95,Yes,2023-02-07,Phone,2,No
APP_00000947,21,Female,Married,High School,Full-time,2,77059.0,6421.58,8,No,1,653.0,1,7,0,7.46,1,No,34721.0,36,Education,5.15,No,75.91,31413.84,3729.14,550.1,2935.38,Yes,2023-11-28,Online,0,No
APP_00000948,47,Female,Married,High School,Full-time,1,62238.0,5186.5,8,No,0,645.0,9,8,1,11.5,0,No,14536.0,72,Education,11.72,Yes,80.5,37290.1,11128.58,14454.29,2995.35,Yes,2023-03-21,Online,1,No
APP_00000949,40,Male,Married,Master,Full-time,0,131223.0,10935.25,10,No,0,846.0,6,3,1,60.19,0,No,19669.0,120,Debt Consolidation,8.42,No,24.92,10289.38,628.01,24469.57,6521.45,Yes,2023-01-23,Online,11,No
APP_00000950,37,Female,Single,Bachelor,Self-employed,3,34773.0,2897.75,6,No,1,630.0,14,9,2,23.85,1,No,20230.0,60,Car,10.52,No,76.11,4356.34,1806.6,8750.82,1732.36,Yes,2023-12-05,Branch,3,Yes
APP_00000951,40,Female,Married,PhD,Full-time,3,36062.0,3005.17,7,No,1,542.0,3,6,1,61.98,1,No,14218.0,12,Debt Consolidation,4.57,No,57.9,30307.84,312.66,6586.86,2479.8,Yes,2023-09-11,Branch,5,Yes
APP_00000952,35,Male,Married,High School,Self-employed,3,69388.0,5782.33,10,No,2,850.0,8,8,2,11.27,0,No,24552.0,60,Education,5.01,Yes,59.36,11346.28,216.22,18131.48,3199.5,Yes,2023-11-24,Branch,4,No
APP_00000953,36,Female,Single,High School,Full-time,5,84990.0,7082.5,5,No,1,664.0,25,4,1,38.13,0,No,40594.0,48,Debt Consolidation,4.39,No,92.49,55539.82,9152.53,11959.65,3997.86,Yes,2023-02-01,Branch,18,No
APP_00000954,53,Female,Married,High School,Full-time,4,27950.0,2329.17,9,No,1,782.0,15,8,3,19.36,0,No,17047.0,48,Debt Consolidation,8.88,Yes,70.58,3209.4,7292.92,28167.41,1070.2,Yes,2023-06-21,Online,6,No
APP_00000955,44,Female,Married,PhD,Full-time,3,72137.0,6011.42,8,Yes,0,764.0,29,6,1,7.76,1,No,21511.0,84,Car,6.58,Yes,70.83,5617.97,3545.86,94701.47,3772.07,Yes,2023-06-09,Online,3,Yes
APP_00000956,52,Male,Married,Bachelor,Full-time,0,97774.0,8147.83,10,No,0,579.0,14,5,2,12.57,0,No,64115.0,360,Home,8.39,No,32.98,24847.69,8399.14,32708.18,5236.21,Yes,2023-11-03,Online,2,Yes
APP_00000957,46,Female,Married,PhD,Full-time,8,20328.0,1694.0,5,No,1,601.0,3,11,5,41.47,1,No,32334.0,60,Car,12.79,Yes,45.58,4220.42,6908.07,32707.44,1290.65,Yes,2023-06-24,Branch,4,Yes
APP_00000958,42,Female,Divorced,Master,Full-time,6,87737.0,7311.42,7,No,1,663.0,28,6,3,11.29,0,No,12419.0,24,Car,9.31,Yes,75.92,36888.83,1221.16,17959.23,3840.8,Yes,2023-02-11,Online,10,No
APP_00000959,43,Female,Single,High School,Self-employed,5,71092.0,5924.33,10,No,1,510.0,2,8,2,23.65,0,No,40020.0,240,Debt Consolidation,6.82,No,65.63,1038.62,4313.86,14.55,3279.5,Yes,2023-06-10,Online,3,No
APP_00000960,21,Female,Single,High School,Full-time,0,167084.0,13923.67,7,Yes,0,648.0,8,4,2,38.1,0,No,20598.0,36,Car,6.42,No,62.04,26048.05,580.2,22835.58,,Yes,2023-09-16,Branch,5,No
APP_00000961,26,Male,Married,Bachelor,Part-time,1,73303.0,6108.58,9,No,1,599.0,6,6,4,53.09,0,No,15501.0,24,Car,9.28,No,92.54,,2002.46,53256.78,4938.38,Yes,2023-02-10,Branch,1,Yes
APP_00000962,46,Male,Married,High School,Retired,4,31598.0,2633.17,4,No,2,674.0,6,11,0,32.13,0,No,16602.0,60,Debt Consolidation,12.09,Yes,53.99,2930.1,5723.67,15719.26,,Yes,2023-09-29,Online,1,Yes
APP_00000963,55,Female,Married,Master,Self-employed,17,189773.0,15814.42,2,No,1,662.0,25,8,2,7.91,0,No,55597.0,180,Home,6.6,No,33.15,19691.36,10591.93,20680.27,9611.11,Yes,2023-01-11,Online,3,No
APP_00000964,53,Female,Single,High School,Self-employed,3,82190.0,6849.17,10,Yes,1,503.0,1,7,0,35.28,0,No,23681.0,120,Home,5.34,Yes,53.19,8782.74,2822.89,17831.0,2972.37,Yes,2023-09-08,Branch,1,No
APP_00000965,47,Male,Single,High School,Full-time,1,47924.0,3993.67,6,No,1,665.0,7,4,0,57.44,1,No,8636.0,72,Home,8.56,No,44.86,23021.62,4548.45,29512.63,3265.46,Yes,2023-09-30,Branch,1,No
APP_00000966,28,Male,Divorced,High School,Self-employed,3,74502.0,6208.5,9,No,1,761.0,0,8,2,53.53,0,No,36083.0,84,Car,3.04,No,48.72,6577.46,3259.68,10742.71,5258.37,Yes,2023-09-29,Phone,8,No
APP_00000967,47,Male,Married,High School,Full-time,16,44239.0,3686.58,9,No,0,,14,9,1,11.7,0,No,18726.0,72,Business,9.38,No,23.91,17635.35,99.67,16967.07,2790.37,Yes,2023-12-29,Branch,10,No
APP_00000968,30,Male,Married,Master,Part-time,1,33014.0,2751.17,9,Yes,0,639.0,5,6,1,18.06,0,No,30726.0,84,Education,9.11,No,24.65,3221.66,7118.63,51284.37,1678.76,Yes,2023-05-04,Online,0,No
APP_00000969,32,Female,Married,Bachelor,Full-time,1,72312.0,6026.0,8,Yes,3,658.0,0,6,0,47.38,1,No,21309.0,60,Business,10.1,No,60.26,462.25,1852.87,812.19,4389.96,Yes,2023-07-05,Branch,0,Yes
APP_00000970,32,Male,Married,PhD,Self-employed,0,35534.0,2961.17,7,No,4,735.0,4,3,0,39.47,0,No,18850.0,36,Car,9.4,No,53.81,52340.28,4003.08,3387.41,2431.56,Yes,2023-08-21,Online,1,No
APP_00000971,51,Female,Married,High School,Self-employed,0,26638.0,2219.83,8,No,0,701.0,36,7,3,22.85,1,No,56502.0,36,Debt Consolidation,5.4,Yes,66.06,2664.98,18663.79,12109.34,924.79,Yes,2023-10-16,Online,17,No
APP_00000972,57,Male,Married,Bachelor,Full-time,6,68868.0,5739.0,10,No,2,578.0,16,4,5,2.75,1,No,54382.0,84,Debt Consolidation,7.89,No,71.33,7319.98,2480.78,14696.05,4378.55,Yes,2023-04-06,Online,1,No
APP_00000973,26,Female,Married,Master,Unemployed,1,31172.0,2597.67,7,Yes,3,588.0,0,6,1,5.86,0,Yes,24757.0,60,Home,8.94,No,42.11,4566.01,71.52,5456.84,1285.18,Yes,2023-10-20,Online,1,Yes
APP_00000974,36,Female,Married,High School,Full-time,3,31976.0,2664.67,10,No,0,792.0,3,8,3,44.26,0,No,24547.0,72,Education,4.93,No,76.47,12579.66,1135.44,32761.24,2346.09,No,2023-02-15,Branch,3,No
APP_00000975,27,Male,Married,Bachelor,Self-employed,8,72766.0,6063.83,10,No,0,620.0,4,8,0,10.3,1,No,19601.0,84,Home,4.33,No,50.72,11515.24,2042.54,31716.37,4578.45,No,2023-08-06,Branch,18,No
APP_00000976,26,Male,Single,Bachelor,Full-time,2,156971.0,13080.92,6,No,1,691.0,9,7,1,38.89,0,No,25582.0,72,Car,1.44,Yes,85.05,299.82,4187.06,24219.23,6258.42,Yes,2023-05-09,Online,3,No
APP_00000977,28,Male,Married,High School,Full-time,3,19687.0,1640.58,5,Yes,2,633.0,7,7,4,19.27,0,No,12703.0,240,Debt Consolidation,9.61,Yes,72.34,11477.8,14689.2,29624.3,1053.33,Yes,2023-11-09,Branch,0,Yes
APP_00000978,60,Male,Divorced,High School,Unemployed,5,23479.0,1956.58,7,No,0,811.0,1,11,4,52.26,1,No,16225.0,12,Debt Consolidation,6.76,Yes,73.82,2165.29,1241.42,951.52,1134.56,Yes,2023-10-25,Online,0,Yes
APP_00000979,39,Male,Divorced,Master,Full-time,2,57996.0,4833.0,4,No,1,760.0,0,5,1,25.33,0,No,14574.0,24,Car,9.62,No,64.78,17006.34,22838.97,4535.81,4200.27,Yes,2023-06-26,Online,1,No
APP_00000980,25,Male,Divorced,Bachelor,Self-employed,1,82350.0,6862.5,10,No,1,699.0,10,9,1,56.23,1,No,16018.0,60,Education,10.99,No,43.3,5334.55,9357.6,5122.98,4802.32,Yes,2023-05-07,Phone,4,No
APP_00000981,42,Female,Single,Master,Retired,6,14766.0,1230.5,6,No,0,722.0,26,11,0,42.47,1,No,6654.0,60,Medical,8.38,No,77.16,3080.25,6535.96,36134.12,615.93,Yes,2023-08-22,Phone,0,Yes
APP_00000982,28,Female,Single,Bachelor,Full-time,1,49621.0,4135.08,10,No,3,766.0,14,4,2,39.9,0,No,5637.0,36,Car,6.67,No,56.89,139139.47,1814.78,9471.26,2896.38,Yes,2023-08-18,Online,2,No
APP_00000983,36,Female,Married,Bachelor,Full-time,3,21467.0,1788.92,6,No,3,521.0,0,8,2,42.36,1,No,28936.0,60,Car,2.7,No,76.72,,6744.05,43771.96,747.64,Yes,2023-11-05,Online,0,Yes
APP_00000984,23,Male,Married,Bachelor,Full-time,1,46696.0,3891.33,5,No,0,487.0,3,6,3,22.56,0,No,26829.0,60,Business,1.72,Yes,45.65,16713.85,3333.43,14448.65,2827.52,No,2023-05-18,Branch,3,Yes
APP_00000985,21,Male,Married,Master,Full-time,2,66555.0,5546.25,8,No,0,730.0,9,9,1,8.22,0,No,23738.0,240,Education,7.47,No,35.52,28142.96,8868.68,7942.39,3628.91,Yes,2023-08-30,Online,3,No
APP_00000986,21,Male,Single,High School,Full-time,0,59318.0,4943.17,7,No,0,632.0,17,1,2,33.64,0,No,27903.0,36,Home,9.25,Yes,76.94,6507.92,713.03,60268.66,2631.4,Yes,2023-03-15,Online,0,No
APP_00000987,34,Female,Married,Master,Full-time,4,63609.0,5300.75,3,No,1,582.0,15,6,1,26.74,1,No,18226.0,60,Debt Consolidation,13.75,Yes,39.73,17957.52,812.01,37339.97,3964.25,Yes,2023-02-05,Branch,4,Yes
APP_00000988,48,Female,Single,High School,Self-employed,2,80387.0,6698.92,8,Yes,1,731.0,2,8,1,46.07,0,No,16060.0,60,Car,4.85,Yes,29.29,8811.31,2921.46,8503.7,5074.86,Yes,2023-06-08,Online,3,No
APP_00000989,42,Female,Married,Bachelor,Full-time,6,64708.0,5392.33,8,No,0,640.0,2,8,1,54.53,2,No,14008.0,84,Medical,7.58,Yes,79.6,9383.01,698.54,3024.16,2290.93,Yes,2023-07-18,Online,0,Yes
APP_00000990,40,Male,Married,High School,Full-time,2,123545.0,10295.42,7,No,0,762.0,6,3,0,46.35,0,No,34894.0,84,Car,2.54,No,38.7,36562.02,12960.84,14116.94,6063.0,No,2023-10-13,Online,4,No
APP_00000991,35,Male,Married,High School,Full-time,3,76129.0,6344.08,7,No,2,668.0,6,7,1,18.58,0,No,44079.0,72,Debt Consolidation,5.52,No,53.91,35272.81,3764.25,72156.71,3865.43,Yes,2023-05-02,Phone,2,No
APP_00000992,29,Male,Single,PhD,Full-time,8,55715.0,4642.92,8,No,0,,10,12,1,26.27,0,No,18434.0,48,Debt Consolidation,9.61,Yes,89.35,14881.33,7074.54,30880.22,2747.1,Yes,2023-12-10,Online,14,No
APP_00000993,52,Male,Divorced,Bachelor,Full-time,2,49262.0,4105.17,9,No,0,671.0,8,12,2,15.76,0,No,28292.0,36,Business,6.94,Yes,62.42,3018.06,4648.21,3322.49,2062.78,No,2023-08-08,Online,1,No
APP_00000994,57,Female,Married,PhD,Full-time,3,33461.0,2788.42,8,No,2,586.0,2,8,1,30.17,0,No,16436.0,120,Car,8.94,Yes,30.68,26668.72,11230.62,4116.52,2503.08,Yes,2023-09-28,Branch,0,Yes
APP_00000995,29,Female,Single,Master,Full-time,0,54779.0,4564.92,5,No,2,625.0,1,8,4,22.86,2,No,34832.0,60,Business,5.0,No,37.86,44217.69,2628.06,17261.08,2471.67,No,2023-02-04,Branch,20,No
APP_00000996,59,Female,Single,Master,Full-time,11,190615.0,15884.58,4,No,3,640.0,2,9,2,12.16,0,No,30164.0,84,Car,10.08,Yes,77.55,15237.94,1801.63,19334.61,8607.29,Yes,2023-12-25,Online,4,No
APP_00000997,21,Female,Single,Master,Full-time,1,144101.0,12008.42,8,No,3,720.0,8,3,1,12.0,1,No,23332.0,24,Personal,7.31,Yes,64.68,31336.12,976.1,12842.25,,Yes,2023-06-08,Branch,6,No
APP_00000998,24,Male,Married,Bachelor,Part-time,2,181247.0,15103.92,5,No,2,774.0,12,8,3,20.08,1,No,18994.0,12,Education,9.66,No,84.32,2619.58,1267.26,33485.01,12889.22,Yes,2023-02-16,Branch,4,No
APP_00000999,73,Male,Married,High School,Full-time,0,76368.0,6364.0,7,No,1,655.0,2,10,1,20.32,1,No,13909.0,48,Home,3.49,No,49.29,37384.72,2452.26,11088.45,2721.66,Yes,2023-11-25,Online,7,No
APP_00001000,38,Female,Single,Master,Full-time,10,37723.0,3143.58,8,No,1,738.0,1,6,4,20.47,0,No,27764.0,240,Home,3.73,No,57.15,26456.97,5873.65,17450.68,1516.33,Yes,2023-07-01,Online,9,No
APP_00001001,28,Female,Married,Master,Full-time,3,76744.0,6395.33,8,No,2,695.0,4,8,0,55.36,0,No,32889.0,240,Car,5.73,No,63.28,7089.99,2491.78,31910.73,4130.19,No,2023-02-08,Online,6,Yes
APP_00001002,21,Male,Single,Bachelor,Full-time,1,33484.0,2790.33,10,No,3,665.0,19,13,0,60.44,1,No,30576.0,60,Car,9.08,No,58.87,50875.09,1372.69,46276.89,2106.67,Yes,2023-12-02,Online,14,Yes
APP_00001003,60,Male,Married,Bachelor,Full-time,4,64793.0,5399.42,9,No,2,668.0,4,8,2,21.84,0,Yes,29671.0,240,Car,9.82,No,29.54,1366.28,3486.33,3383.13,2562.16,Yes,2023-09-11,Online,1,No
APP_00001004,46,Male,Married,PhD,Part-time,0,110222.0,9185.17,9,No,1,741.0,2,6,4,16.81,1,No,13580.0,72,Home,6.48,Yes,58.49,16603.49,6362.7,19304.24,7588.36,Yes,2023-12-04,Online,14,Yes
APP_00001005,21,Female,Married,High School,Full-time,7,63236.0,5269.67,8,No,2,680.0,9,8,2,34.13,1,No,25942.0,72,Car,8.54,No,56.13,15.17,966.94,20756.12,3170.94,Yes,2023-07-17,Online,0,Yes
APP_00001006,23,Female,Married,Bachelor,Part-time,4,20773.0,1731.08,6,No,2,850.0,3,8,0,39.14,0,No,34029.0,60,Car,2.24,Yes,55.93,1226.03,1580.61,4121.63,1545.37,Yes,2023-05-15,Online,1,No
APP_00001007,21,Male,Single,Master,Retired,6,56970.0,4747.5,8,No,2,652.0,5,8,2,11.12,0,No,30889.0,60,Home,10.02,No,77.75,3774.59,9814.69,56758.96,3576.03,Yes,2023-09-16,Online,2,No
APP_00001008,40,Male,Married,Bachelor,Full-time,1,31746.0,2645.5,6,No,3,636.0,7,13,1,56.07,0,No,45301.0,120,Debt Consolidation,3.84,Yes,61.35,199.02,6743.21,65084.33,1179.6,Yes,2023-12-14,Online,6,No
APP_00001009,46,Female,Single,Bachelor,Full-time,2,39320.0,3276.67,9,No,1,747.0,14,7,1,34.12,0,No,12057.0,48,Home,6.75,No,91.49,47609.0,3726.45,13960.21,2742.93,No,2023-01-29,Online,0,Yes
APP_00001010,54,Male,Single,Master,Full-time,2,42571.0,3547.58,7,No,3,790.0,5,5,1,20.56,0,Yes,26038.0,36,Home,5.01,No,41.56,11364.61,1247.5,4551.44,3124.69,No,2023-04-06,Online,0,Yes
APP_00001011,49,Male,Single,Bachelor,Full-time,0,56856.0,4738.0,8,No,1,670.0,6,7,2,10.24,2,No,8097.0,48,Home,7.16,No,56.67,175.53,5611.85,11905.46,3274.77,Yes,2023-11-16,Online,5,Yes
APP_00001012,46,Female,Married,Bachelor,Full-time,4,70626.0,5885.5,1,No,1,648.0,10,3,6,41.94,1,No,40520.0,60,Car,9.93,Yes,52.17,2227.39,8506.46,44412.06,3550.04,No,2023-06-23,Online,5,No
APP_00001013,33,Male,Married,Master,Full-time,12,41476.0,3456.33,7,Yes,1,795.0,0,7,4,52.11,0,No,27112.0,24,Personal,6.49,No,76.73,1477.86,7968.33,19032.17,2691.66,Yes,2023-03-28,Online,0,No
APP_00001014,27,Female,Divorced,High School,Full-time,0,110066.0,9172.17,7,No,3,647.0,2,8,3,31.06,1,Yes,6156.0,240,Home,10.82,No,62.58,,3239.65,17754.12,5939.18,Yes,2023-11-05,Branch,2,Yes
APP_00001015,41,Female,Single,Master,Full-time,6,29718.0,2476.5,6,No,0,664.0,9,5,2,12.01,0,No,33018.0,72,Home,12.44,No,84.13,1934.1,997.17,1835.34,1462.54,Yes,2023-02-10,Branch,13,No
APP_00001016,34,Female,Divorced,Bachelor,Full-time,2,149728.0,12477.33,8,No,1,737.0,0,11,4,5.1,1,Yes,12397.0,180,Home,3.61,No,55.62,3206.15,4162.47,42457.91,9849.6,No,2023-01-27,Phone,9,Yes
APP_00001017,53,Male,Single,PhD,Full-time,2,37670.0,3139.17,3,Yes,0,598.0,4,4,2,6.58,0,No,36173.0,24,Home,7.68,Yes,55.68,6162.34,2347.49,19331.48,1761.25,Yes,2023-05-24,Online,11,No
APP_00001018,23,Male,Married,High School,Full-time,1,48604.0,4050.33,5,No,1,822.0,1,10,3,55.98,0,No,27891.0,72,Debt Consolidation,11.44,Yes,44.71,37593.73,3330.85,26023.11,2248.01,Yes,2023-07-27,Online,1,Yes
APP_00001019,25,Female,Single,Master,Full-time,7,46530.0,3877.5,7,No,0,676.0,6,6,5,26.65,0,No,17941.0,60,Home,8.66,No,89.67,6096.31,8757.5,24150.67,2898.55,No,2023-08-02,Branch,6,No
APP_00001020,41,Male,Married,High School,Full-time,2,23367.0,1947.25,6,No,3,591.0,6,10,3,22.42,0,No,23248.0,60,Home,7.97,No,73.94,4178.18,973.67,5624.83,988.74,Yes,2023-04-14,Online,0,No
APP_00001021,22,Female,Married,High School,Self-employed,2,84003.0,7000.25,8,No,0,691.0,6,9,1,43.77,0,No,67151.0,60,Debt Consolidation,7.49,Yes,55.63,36170.05,8832.61,5317.81,4242.85,Yes,2023-06-15,Online,4,No
APP_00001022,34,Male,Single,Master,Self-employed,0,47408.0,3950.67,7,Yes,2,610.0,25,3,1,28.18,0,No,39232.0,84,Education,12.97,Yes,64.38,24642.83,957.12,3112.64,2880.37,Yes,2023-03-11,Online,3,No
APP_00001023,40,Female,Married,Master,Full-time,8,49678.0,4139.83,5,No,2,703.0,0,8,4,47.08,0,Yes,23046.0,24,Home,6.93,Yes,41.94,10032.82,3513.68,10877.04,3256.56,Yes,2023-07-23,Online,0,No
APP_00001024,49,Male,Single,Bachelor,Part-time,2,77812.0,6484.33,10,No,1,700.0,6,13,3,24.85,0,No,44271.0,72,Home,4.48,No,47.12,1307.87,15202.2,20212.46,5575.6,No,2023-08-07,Online,0,No
APP_00001025,37,Male,Divorced,Bachelor,Unemployed,12,108013.0,9001.08,7,No,1,747.0,16,9,2,10.59,0,No,16718.0,360,Debt Consolidation,7.37,Yes,20.58,12333.53,8140.05,61269.59,7067.55,Yes,2023-01-27,Online,0,Yes
APP_00001026,58,Female,Divorced,High School,Full-time,7,44230.0,3685.83,4,No,2,632.0,7,8,1,15.34,0,Yes,13396.0,48,Car,8.31,No,77.13,,14070.92,11870.01,1720.85,Yes,2023-01-16,Phone,10,No
APP_00001027,58,Female,Married,Bachelor,Part-time,20,117860.0,9821.67,9,No,0,656.0,4,12,3,30.03,0,Yes,25913.0,24,Home,6.35,Yes,35.62,6158.67,9606.15,46701.91,5495.98,Yes,2023-03-23,Online,2,No
APP_00001028,42,Male,Married,Bachelor,Retired,0,95194.0,7932.83,6,No,3,606.0,3,5,1,29.93,1,No,27566.0,60,Debt Consolidation,9.02,No,81.79,5388.1,18254.56,1027.08,4992.09,No,2023-08-29,Branch,1,No
APP_00001029,45,Female,Single,Master,Full-time,0,27580.0,2298.33,5,No,0,633.0,6,10,4,17.31,0,No,23702.0,180,Home,13.77,No,39.44,7113.15,3823.52,8004.33,1677.77,Yes,2023-09-26,Online,0,No
APP_00001030,32,Female,Single,High School,Full-time,0,34078.0,2839.83,7,No,1,624.0,8,7,1,40.91,0,No,25246.0,12,Home,8.13,No,44.61,2959.33,19186.02,25926.05,2048.62,Yes,2023-04-17,Online,0,No
APP_00001031,21,Female,Married,High School,Full-time,3,66622.0,5551.83,7,Yes,0,637.0,15,12,0,11.3,0,No,15544.0,84,Business,7.09,Yes,73.4,,7961.1,8963.95,4474.45,No,2023-10-14,Branch,6,No
APP_00001032,26,Female,Married,Bachelor,Full-time,3,218195.0,18182.92,8,No,4,598.0,24,10,0,38.55,2,No,21921.0,24,Home,6.5,No,52.03,13583.68,2877.84,11192.59,15794.5,No,2023-09-02,Online,1,Yes
APP_00001033,21,Female,Married,Bachelor,Full-time,8,75572.0,6297.67,6,No,1,552.0,0,6,1,42.27,0,No,54987.0,72,Home,10.83,No,41.58,27979.25,14334.76,9239.01,4830.68,No,2023-05-20,Online,1,No
APP_00001034,63,Female,Single,Bachelor,Full-time,6,176191.0,14682.58,4,No,0,723.0,2,8,2,39.0,0,No,62463.0,36,Car,7.73,No,52.05,10161.38,382.62,42116.23,10208.83,No,2023-08-07,Phone,15,No
APP_00001035,45,Female,Married,Bachelor,Full-time,5,22548.0,1879.0,10,No,1,850.0,1,4,5,8.47,0,No,17211.0,360,Home,15.04,No,63.62,16690.2,3038.48,27206.99,990.31,Yes,2023-07-14,Online,6,No
APP_00001036,25,Female,Married,High School,Full-time,2,84900.0,7075.0,9,No,0,654.0,27,12,2,6.35,0,No,30138.0,360,Education,6.96,Yes,61.23,21713.24,5298.15,4504.36,6242.68,No,2023-05-30,Phone,12,No
APP_00001037,21,Male,Divorced,Bachelor,Self-employed,0,50272.0,4189.33,10,No,1,725.0,19,11,3,8.91,1,No,31850.0,84,Home,5.98,Yes,36.99,,7277.59,17824.79,,Yes,2023-02-19,Online,11,No
APP_00001038,23,Female,Single,High School,Self-employed,4,17185.0,1432.08,5,No,1,675.0,7,9,5,33.62,0,Yes,21846.0,60,Education,8.64,No,71.17,18640.13,10456.85,67502.12,1020.96,No,2023-11-23,Branch,14,No
APP_00001039,21,Female,Single,Bachelor,Full-time,0,41069.0,3422.42,9,No,1,699.0,0,5,0,25.18,0,No,11192.0,72,Car,9.21,Yes,56.89,5480.77,3291.3,8027.12,2865.18,Yes,2023-06-20,Phone,4,No
APP_00001040,21,Male,Married,Master,Full-time,7,53838.0,4486.5,10,No,2,683.0,10,8,2,19.61,0,No,21667.0,12,Home,6.62,Yes,68.45,4279.73,12053.19,38994.05,2956.4,No,2023-04-01,Online,5,No
APP_00001041,34,Female,Divorced,Bachelor,Full-time,1,102376.0,8531.33,8,No,3,703.0,4,12,2,36.12,0,No,17584.0,48,Education,8.56,Yes,65.6,7160.99,963.57,79770.5,5964.29,Yes,2023-11-20,Online,10,No
APP_00001042,38,Male,Married,High School,Full-time,20,18946.0,1578.83,7,No,0,609.0,11,8,2,42.35,1,No,32822.0,60,Home,9.48,No,86.83,2255.57,1831.05,7760.73,1413.25,Yes,2023-09-24,Online,9,No
APP_00001043,33,Female,Single,High School,Full-time,0,42828.0,3569.0,8,No,2,614.0,10,8,2,29.49,0,No,50436.0,60,Home,11.34,Yes,55.64,7777.73,7195.57,14020.31,1888.56,Yes,2023-10-08,Online,7,No
APP_00001044,34,Male,Married,Bachelor,Full-time,14,84763.0,7063.58,10,No,2,718.0,18,4,3,13.94,1,No,8918.0,84,Car,13.55,Yes,38.07,3476.42,781.8,75846.56,5389.53,Yes,2023-05-16,Online,5,Yes
APP_00001045,50,Male,Divorced,Bachelor,Full-time,0,135182.0,11265.17,8,No,0,,3,9,1,76.46,0,No,11259.0,360,Car,6.68,No,25.82,9108.31,206.21,20211.73,5263.57,No,2023-05-07,Phone,2,No
APP_00001046,39,Female,Married,High School,Full-time,0,80528.0,6710.67,5,No,1,643.0,5,6,3,7.59,0,No,8402.0,60,Debt Consolidation,10.62,Yes,80.77,9821.51,4740.8,6056.48,4571.82,Yes,2023-12-13,Online,1,No
APP_00001047,48,Female,Single,Master,Full-time,13,63766.0,5313.83,10,Yes,4,640.0,22,9,0,14.41,1,No,12748.0,60,Home,8.27,Yes,66.85,21218.56,6696.21,26057.82,4594.03,No,2023-10-12,Branch,0,No
APP_00001048,33,Male,Single,Bachelor,Full-time,6,146738.0,12228.17,3,No,2,587.0,3,4,4,5.65,3,No,22875.0,360,Home,12.71,Yes,73.94,9405.64,7047.21,61501.95,6250.41,Yes,2023-06-13,Online,9,Yes
